TITLE	
DATA TYPE	FLUORESCENCE SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	15:25:58
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	0.5
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	  415.0000
LASTX	  700.0000
NPOINTS	     571
FIRSTY	     0.83307
MAXY	   338.48245
MINY	     0.37528
XYDATA
661.5000	0.766205
662.0000	0.781541
662.5000	0.762309
663.0000	0.738057
663.5000	0.757733
664.0000	0.677066
664.5000	0.694286
665.0000	0.744701
665.5000	0.776946
666.0000	0.797484
666.5000	0.677169
667.0000	0.652517
667.5000	0.696714
668.0000	0.641067
668.5000	0.662584
669.0000	0.676037
669.5000	0.647631
670.0000	0.657466
670.5000	0.634035
671.0000	0.642581
671.5000	0.592248
672.0000	0.598856
672.5000	0.619825
673.0000	0.609969
673.5000	0.591963
674.0000	0.595161
674.5000	0.610346
675.0000	0.655122
675.5000	0.639607
676.0000	0.558085
676.5000	0.544243
677.0000	0.5571
677.5000	0.572364
678.0000	0.593998
678.5000	0.55063
679.0000	0.542552
679.5000	0.507711
680.0000	0.546269
680.5000	0.587768
681.0000	0.565762
681.5000	0.54088
682.0000	0.511379
682.5000	0.537014
683.0000	0.539811
683.5000	0.530916
684.0000	0.472772
684.5000	0.528975
685.0000	0.514603
685.5000	0.508659
686.0000	0.495514
686.5000	0.479997
687.0000	0.462001
687.5000	0.469514
688.0000	0.463949
688.5000	0.480868
689.0000	0.476297
689.5000	0.384554
690.0000	0.447784
690.5000	0.438923
691.0000	0.432566
691.5000	0.427567
692.0000	0.436402
692.5000	0.430996
693.0000	0.442587
693.5000	0.436977
694.0000	0.392587
694.5000	0.394903
695.0000	0.469407
695.5000	0.448948
696.0000	0.426636
696.5000	0.433806
697.0000	0.43121
697.5000	0.422357
698.0000	0.407575
698.5000	0.375285
699.0000	0.387459
699.5000	0.427632
700.0000	0.401785

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company	UMBC

[Detailed Information]
Creation date	3/13/2020 3:25 PM

Data array type	Linear data array
Horizontal axis	Wavelength [nm]
Vertical axis	Int.
Start	415 nm
End	700 nm
Data interval	0.5 nm
Data points	571     

[Measurement Information]
Model name	FP-8200
Serial No.	C029561448
  Ex filter holder	None
  Em filter holder	None

Accessory	STR-811
Accessory S/N	A002761513

Measurement date	3/13/2020 3:25 PM

Mode	Emission
Ex bandwidth	2.5 nm
Em bandwidth	2.5 nm
Response	0.2 sec
Sensitivity	Medium
Measurement range	415 - 700 nm
Data interval	0.5 nm
Ex wavelength	400.0 nm
Scan speed	200 nm/min
Auto gain	Off
Light source	Xe lamp
Filter	Not used
Blank correction	On

